,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
85,"('isEmpty_p == ""False""', 'peek_obj_type == ""EmptyObject""', 'pushInput == ""none""')",3,"('isEmpty == ""True""',)",1,1.0,0.240625,3.8554216867469884,740624999.9999999
86,"('isEmpty == ""True""', 'isEmpty_p == ""False""', 'pushInput == ""none""')",3,"('peek_obj_type == ""EmptyObject""',)",1,1.0,0.240625,3.8554216867469884,740624999.9999999
87,"('isEmpty == ""True""', 'isEmpty_p == ""False""', 'peek_obj_type == ""EmptyObject""')",3,"('pushInput == ""none""',)",1,1.0,0.240625,1.748633879781421,428124999.99999994
88,"('calledMethod_p == ""push""',)",1,"('isEmpty_p == ""False""',)",1,1.0,0.665625,1.0921501706484642,84374999.99999997
89,"('isEmpty_p == ""False""', 'peek_obj_type == ""EmptyObject""')",2,"('isEmpty == ""True""', 'pushInput == ""none""')",2,1.0,0.240625,3.8554216867469884,740624999.9999999
90,"('isEmpty == ""True""', 'isEmpty_p == ""False""')",2,"('peek_obj_type == ""EmptyObject""', 'pushInput == ""none""')",2,1.0,0.240625,3.8554216867469884,740624999.9999999
91,"('peek_obj_type == ""EmptyObject""',)",1,"('pushInput == ""none""',)",1,1.0,0.259375,1.7486338797814212,428124999.99999994
92,"('calledMethod == ""push""', 'isEmpty_p == ""False""')",2,"('isEmpty == ""False""',)",1,1.0,0.3625,1.350210970464135,259375000.0
93,"('size_p == ""3""',)",1,"('isEmpty_p == ""False""',)",1,1.0,0.215625,1.0921501706484642,84374999.99999997
94,"('calledMethod == ""pop""',)",1,"('pushInput == ""none""',)",1,1.0,0.378125,1.7486338797814207,428124999.99999994
95,"('calledMethod == ""pop""', 'calledMethod_p == ""push""')",2,"('pushInput == ""none""',)",1,1.0,0.275,1.748633879781421,428124999.99999994
96,"('calledMethod == ""pop""', 'calledMethod_p == ""push""')",2,"('isEmpty_p == ""False""',)",1,1.0,0.275,1.0921501706484644,84374999.99999997
97,"('isEmpty_p == ""False""', 'pushInput_p == ""none""')",2,"('calledMethod_p == ""pop""',)",1,1.0,0.25,3.595505617977528,721875000.0
98,"('calledMethod_p == ""pop""', 'isEmpty_p == ""False""')",2,"('pushInput_p == ""none""',)",1,1.0,0.25,3.1067961165048543,678124999.9999999
99,"('isEmpty_p == ""False""', 'peek_obj_type == ""EmptyObject""', 'pushInput == ""none""', 'size == ""0""')",4,"('isEmpty == ""True""',)",1,1.0,0.240625,3.8554216867469884,740624999.9999999
100,"('isEmpty == ""True""', 'isEmpty_p == ""False""', 'pushInput == ""none""', 'size == ""0""')",4,"('peek_obj_type == ""EmptyObject""',)",1,1.0,0.240625,3.8554216867469884,740624999.9999999
101,"('isEmpty == ""True""', 'isEmpty_p == ""False""', 'peek_obj_type == ""EmptyObject""', 'size == ""0""')",4,"('pushInput == ""none""',)",1,1.0,0.240625,1.748633879781421,428124999.99999994
102,"('isEmpty == ""True""', 'isEmpty_p == ""False""', 'peek_obj_type == ""EmptyObject""', 'pushInput == ""none""')",4,"('size == ""0""',)",1,1.0,0.240625,3.8554216867469884,740624999.9999999
103,"('calledMethod_p == ""push""', 'pushInput == ""none""')",2,"('isEmpty_p == ""False""',)",1,1.0,0.4,1.0921501706484642,84374999.99999997
104,"('isEmpty_p == ""False""', 'pushInput == ""none""', 'size == ""0""')",3,"('isEmpty == ""True""', 'peek_obj_type == ""EmptyObject""')",2,1.0,0.240625,3.8554216867469884,740624999.9999999
105,"('isEmpty_p == ""False""', 'peek_obj_type == ""EmptyObject""', 'size == ""0""')",3,"('isEmpty == ""True""', 'pushInput == ""none""')",2,1.0,0.240625,3.8554216867469884,740624999.9999999
106,"('isEmpty_p == ""False""', 'peek_obj_type == ""EmptyObject""', 'pushInput == ""none""')",3,"('isEmpty == ""True""', 'size == ""0""')",2,1.0,0.240625,3.8554216867469884,740624999.9999999
107,"('isEmpty == ""True""', 'isEmpty_p == ""False""', 'size == ""0""')",3,"('peek_obj_type == ""EmptyObject""', 'pushInput == ""none""')",2,1.0,0.240625,3.8554216867469884,740624999.9999999
108,"('isEmpty == ""True""', 'isEmpty_p == ""False""', 'pushInput == ""none""')",3,"('peek_obj_type == ""EmptyObject""', 'size == ""0""')",2,1.0,0.240625,3.8554216867469884,740624999.9999999
109,"('peek_obj_type == ""EmptyObject""', 'pushInput == ""none""', 'size == ""0""')",3,"('isEmpty == ""True""',)",1,1.0,0.259375,3.8554216867469884,740624999.9999999
110,"('isEmpty == ""True""', 'pushInput == ""none""', 'size == ""0""')",3,"('peek_obj_type == ""EmptyObject""',)",1,1.0,0.259375,3.8554216867469884,740624999.9999999
111,"('isEmpty == ""True""', 'peek_obj_type == ""EmptyObject""', 'size == ""0""')",3,"('pushInput == ""none""',)",1,1.0,0.259375,1.7486338797814212,428124999.99999994
