,testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff,size_p,isEmpty_p,peek_p,peek_obj_type_p,calledMethod_p,pushInput_p
1,1597060821694:daaebc60-848c-440b-ac0a-256cd6cc8e8d,1597060821694:d3bc8730-e255-48f7-b858-b2f7cbff8e66,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
2,1597060821694:daaebc60-848c-440b-ac0a-256cd6cc8e8d,1597060821694:d3bc8730-e255-48f7-b858-b2f7cbff8e66,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
4,1597060821694:bb18ea36-d7ad-4261-82e7-366c16568d40,1597060821694:b6af908d-ac94-4636-a31c-823514d9c2f5,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
5,1597060821694:bb18ea36-d7ad-4261-82e7-366c16568d40,1597060821694:b6af908d-ac94-4636-a31c-823514d9c2f5,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
7,1597060821694:42d14958-5b8c-46be-8dbc-3cf990583bb8,1597060821694:c021ef64-a909-42cb-bc10-a6677b8a2ab5,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
8,1597060821694:42d14958-5b8c-46be-8dbc-3cf990583bb8,1597060821694:c021ef64-a909-42cb-bc10-a6677b8a2ab5,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
9,1597060821694:42d14958-5b8c-46be-8dbc-3cf990583bb8,1597060821694:c021ef64-a909-42cb-bc10-a6677b8a2ab5,0,True,EmptyObject,EmptyObject,clear,none,No,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
10,1597060821694:42d14958-5b8c-46be-8dbc-3cf990583bb8,1597060821694:c021ef64-a909-42cb-bc10-a6677b8a2ab5,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
11,1597060821694:42d14958-5b8c-46be-8dbc-3cf990583bb8,1597060821694:c021ef64-a909-42cb-bc10-a6677b8a2ab5,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
13,1597060821694:42d14958-5b8c-46be-8dbc-3cf990583bb8,1597060821694:9688fe0f-b1ee-497a-ae88-a419b63c9d03,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
14,1597060821694:42d14958-5b8c-46be-8dbc-3cf990583bb8,1597060821694:9688fe0f-b1ee-497a-ae88-a419b63c9d03,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
16,1597060821693:ea52f5f6-4ba6-4acc-bb63-b99049d0afb1,1597060821693:8d910169-e691-4226-8211-cbd3b27b5c88,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
17,1597060821693:ea52f5f6-4ba6-4acc-bb63-b99049d0afb1,1597060821693:8d910169-e691-4226-8211-cbd3b27b5c88,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
18,1597060821693:ea52f5f6-4ba6-4acc-bb63-b99049d0afb1,1597060821693:8d910169-e691-4226-8211-cbd3b27b5c88,0,True,EmptyObject,EmptyObject,clear,none,No,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
19,1597060821693:ea52f5f6-4ba6-4acc-bb63-b99049d0afb1,1597060821693:8d910169-e691-4226-8211-cbd3b27b5c88,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
20,1597060821693:ea52f5f6-4ba6-4acc-bb63-b99049d0afb1,1597060821693:8d910169-e691-4226-8211-cbd3b27b5c88,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
22,1597060821693:ea52f5f6-4ba6-4acc-bb63-b99049d0afb1,1597060821693:770fa268-a0ac-4c14-aa5f-e8d10bd453a1,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
23,1597060821693:ea52f5f6-4ba6-4acc-bb63-b99049d0afb1,1597060821693:770fa268-a0ac-4c14-aa5f-e8d10bd453a1,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
25,1597060821693:e411b7d7-647d-4ceb-a95b-9fbc6d76dff2,1597060821693:39df5e12-0b12-4129-8f47-c719103ae9fd,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
27,1597060821693:e411b7d7-647d-4ceb-a95b-9fbc6d76dff2,1597060821693:1dbd25a4-79c0-46f0-ae0c-b6ff1d9debbd,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
28,1597060821693:e411b7d7-647d-4ceb-a95b-9fbc6d76dff2,1597060821693:1dbd25a4-79c0-46f0-ae0c-b6ff1d9debbd,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
30,1597060821693:d166fea0-3005-4b8c-bd56-848008dc153a,1597060821694:c207f372-74f7-4287-b1c5-30d12c5b8bf0,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
31,1597060821693:d166fea0-3005-4b8c-bd56-848008dc153a,1597060821694:c207f372-74f7-4287-b1c5-30d12c5b8bf0,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
33,1597060821693:a4807674-f4ab-4f19-b546-c91fd85ff9c8,1597060821693:83283b89-1516-40d2-a10c-4a3dec511606,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
34,1597060821693:a4807674-f4ab-4f19-b546-c91fd85ff9c8,1597060821693:83283b89-1516-40d2-a10c-4a3dec511606,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
36,1597060821693:a4807674-f4ab-4f19-b546-c91fd85ff9c8,1597060821693:75cf696b-3ebe-44e4-b5a6-16ff4ab10a09,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
37,1597060821693:a4807674-f4ab-4f19-b546-c91fd85ff9c8,1597060821693:75cf696b-3ebe-44e4-b5a6-16ff4ab10a09,3,False,0.0,class java.lang.Float,push,class java.lang.Float,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
39,1597060821693:9ddb3f6c-fbb2-466d-a459-b0b91cf32cab,1597060821693:bcfd63be-b1ab-4b1f-831d-c033078f194e,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
40,1597060821693:9ddb3f6c-fbb2-466d-a459-b0b91cf32cab,1597060821693:bcfd63be-b1ab-4b1f-831d-c033078f194e,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
42,1597060821693:8806c252-e0de-4529-a0fd-3a4e20d8b042,1597060821693:7751966d-7179-40d7-996a-d388db9adb70,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
43,1597060821693:8806c252-e0de-4529-a0fd-3a4e20d8b042,1597060821693:7751966d-7179-40d7-996a-d388db9adb70,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
44,1597060821693:8806c252-e0de-4529-a0fd-3a4e20d8b042,1597060821693:7751966d-7179-40d7-996a-d388db9adb70,0,True,EmptyObject,EmptyObject,clear,none,No,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
45,1597060821693:8806c252-e0de-4529-a0fd-3a4e20d8b042,1597060821693:7751966d-7179-40d7-996a-d388db9adb70,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
46,1597060821693:8806c252-e0de-4529-a0fd-3a4e20d8b042,1597060821693:7751966d-7179-40d7-996a-d388db9adb70,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
48,1597060821693:8806c252-e0de-4529-a0fd-3a4e20d8b042,1597060821693:469893c2-0ffd-449c-b4f1-3927dc6678b5,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
49,1597060821693:8806c252-e0de-4529-a0fd-3a4e20d8b042,1597060821693:469893c2-0ffd-449c-b4f1-3927dc6678b5,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
51,1597060821693:56152e08-c789-4f9c-8f79-a225683ff5f2,1597060821693:cb1c6405-b147-4477-9686-2a3c5d7d700a,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
53,1597060821693:56152e08-c789-4f9c-8f79-a225683ff5f2,1597060821693:6d0d22af-168b-4d07-9b81-7d27ed7041fe,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
54,1597060821693:56152e08-c789-4f9c-8f79-a225683ff5f2,1597060821693:6d0d22af-168b-4d07-9b81-7d27ed7041fe,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
56,1597060821693:446f0fba-46e9-44c4-9750-99614334a69d,1597060821693:241bcd7e-fead-48e2-a928-cdbda99b6cfe,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
57,1597060821693:446f0fba-46e9-44c4-9750-99614334a69d,1597060821693:241bcd7e-fead-48e2-a928-cdbda99b6cfe,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
58,1597060821693:446f0fba-46e9-44c4-9750-99614334a69d,1597060821693:241bcd7e-fead-48e2-a928-cdbda99b6cfe,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
60,1597060821693:3fcbbe2c-23e8-44f3-9bb0-4305d6f09c75,1597060821693:a5bb9915-6c0c-44af-b420-dc11a683609b,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
61,1597060821693:3fcbbe2c-23e8-44f3-9bb0-4305d6f09c75,1597060821693:a5bb9915-6c0c-44af-b420-dc11a683609b,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
63,1597060821693:2c7fe8f1-0f96-41f8-85a0-72ca3cbdf148,1597060821693:92853ea3-f95a-4fa3-aecd-62013539557c,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
64,1597060821693:2c7fe8f1-0f96-41f8-85a0-72ca3cbdf148,1597060821693:92853ea3-f95a-4fa3-aecd-62013539557c,3,False,0.0,class java.lang.Float,push,class java.lang.Float,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
65,1597060821693:2c7fe8f1-0f96-41f8-85a0-72ca3cbdf148,1597060821693:92853ea3-f95a-4fa3-aecd-62013539557c,4,False,1.0,class java.lang.Double,push,class java.lang.Double,Yes,3,False,0.0,class java.lang.Float,push,class java.lang.Float
67,1597060821693:2c7fe8f1-0f96-41f8-85a0-72ca3cbdf148,1597060821693:4f41a250-bbee-4244-8135-6e5360a4df1b,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
68,1597060821693:2c7fe8f1-0f96-41f8-85a0-72ca3cbdf148,1597060821693:4f41a250-bbee-4244-8135-6e5360a4df1b,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
70,1597060821692:e3ec0903-89c9-44f8-b18b-08bde87192fa,1597060821692:6f8ebf6e-8bda-431e-8dd1-87e0b9f9c38c,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
71,1597060821692:e3ec0903-89c9-44f8-b18b-08bde87192fa,1597060821692:6f8ebf6e-8bda-431e-8dd1-87e0b9f9c38c,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
73,1597060821692:e3ec0903-89c9-44f8-b18b-08bde87192fa,1597060821692:3c574fa3-a5e3-4960-b62b-8a8f083cf539,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
76,1597060821692:99b1dac3-1723-4395-9ac5-e0867854154a,1597060821692:f7c760e6-1a3f-4132-975c-2e7a99925ae1,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
78,1597060821692:99b1dac3-1723-4395-9ac5-e0867854154a,1597060821692:a65644e2-3dc2-4bf0-913b-769bb66b79be,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
79,1597060821692:99b1dac3-1723-4395-9ac5-e0867854154a,1597060821692:a65644e2-3dc2-4bf0-913b-769bb66b79be,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
81,1597060821692:675b4315-b085-42c4-9ed5-f01e16159a36,1597060821692:e5d22f91-7f56-4cae-8b7a-5f470cc7e5db,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
82,1597060821692:675b4315-b085-42c4-9ed5-f01e16159a36,1597060821692:e5d22f91-7f56-4cae-8b7a-5f470cc7e5db,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
84,1597060821692:675b4315-b085-42c4-9ed5-f01e16159a36,1597060821692:29c9b7fd-4e32-459f-852d-4cc3316100d7,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
85,1597060821692:675b4315-b085-42c4-9ed5-f01e16159a36,1597060821692:29c9b7fd-4e32-459f-852d-4cc3316100d7,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
86,1597060821692:675b4315-b085-42c4-9ed5-f01e16159a36,1597060821692:29c9b7fd-4e32-459f-852d-4cc3316100d7,0,True,EmptyObject,EmptyObject,clear,none,No,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
87,1597060821692:675b4315-b085-42c4-9ed5-f01e16159a36,1597060821692:29c9b7fd-4e32-459f-852d-4cc3316100d7,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
88,1597060821692:675b4315-b085-42c4-9ed5-f01e16159a36,1597060821692:29c9b7fd-4e32-459f-852d-4cc3316100d7,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
90,1597060821692:3c2b8480-dd72-4e0a-bdc3-ae07b61f0274,1597060821692:def94825-8138-43fe-acd0-046a9c57b1f7,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
91,1597060821692:3c2b8480-dd72-4e0a-bdc3-ae07b61f0274,1597060821692:def94825-8138-43fe-acd0-046a9c57b1f7,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
93,1597060821692:3c2b8480-dd72-4e0a-bdc3-ae07b61f0274,1597060821692:1b273082-6c49-455f-a56a-0867a5dd7a42,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
96,1597060821692:16acd950-cef9-4e40-998b-9b45b5bbf224,1597060821692:5ce888a1-d026-4fc3-a4f3-8bc4183f4575,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
97,1597060821692:16acd950-cef9-4e40-998b-9b45b5bbf224,1597060821692:5ce888a1-d026-4fc3-a4f3-8bc4183f4575,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
99,1597060821692:10addb82-6519-4ea8-9d2a-c8058d0d75d8,1597060821692:0f425735-515c-44d7-94dd-544d9afd7792,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
100,1597060821692:10addb82-6519-4ea8-9d2a-c8058d0d75d8,1597060821692:0f425735-515c-44d7-94dd-544d9afd7792,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
102,1597060821691:588409fa-401f-44d7-b349-19609b40e2c7,1597060821691:f1438975-ca3b-4ec8-a3aa-aabebfe96742,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
103,1597060821691:588409fa-401f-44d7-b349-19609b40e2c7,1597060821691:f1438975-ca3b-4ec8-a3aa-aabebfe96742,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
106,1597060821691:588409fa-401f-44d7-b349-19609b40e2c7,1597060821691:0f4e618e-ca69-4606-a3dc-747a9b7d8e27,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
108,1597060821691:41805c53-44c2-4733-95aa-03f5f3c14070,1597060821692:eefbbf69-8f95-4bf4-9350-916c4f369200,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
109,1597060821691:41805c53-44c2-4733-95aa-03f5f3c14070,1597060821692:eefbbf69-8f95-4bf4-9350-916c4f369200,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
111,1597060821691:41805c53-44c2-4733-95aa-03f5f3c14070,1597060821691:237817fe-4d67-4d07-84a1-07a810d19b49,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
112,1597060821691:41805c53-44c2-4733-95aa-03f5f3c14070,1597060821691:237817fe-4d67-4d07-84a1-07a810d19b49,3,False,0.0,class java.lang.Float,push,class java.lang.Float,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
114,1597060821691:3ef50739-b57e-4c29-b05c-5c2896cc4f2e,1597060821691:6f8e1737-a4f1-4914-a3f2-6707874c192e,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
115,1597060821691:3ef50739-b57e-4c29-b05c-5c2896cc4f2e,1597060821691:6f8e1737-a4f1-4914-a3f2-6707874c192e,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
117,1597060821691:36af46ca-0bda-4132-956c-7d29b1e1cfab,1597060821691:c5b55480-86af-484c-b609-f07d48947e12,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
119,1597060821691:36af46ca-0bda-4132-956c-7d29b1e1cfab,1597060821691:789a4b1f-1044-40e7-9144-b7999336de40,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
120,1597060821691:36af46ca-0bda-4132-956c-7d29b1e1cfab,1597060821691:789a4b1f-1044-40e7-9144-b7999336de40,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
122,1597060821690:f2a1286d-bffa-4f86-9bb3-364381ad9258,1597060821690:ade08380-5419-4662-96c6-51a1b300da6e,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
123,1597060821690:f2a1286d-bffa-4f86-9bb3-364381ad9258,1597060821690:ade08380-5419-4662-96c6-51a1b300da6e,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
125,1597060821690:d7b9ade0-dc67-417b-ad0a-00be93c4dc45,1597060821690:deba9bc0-6f2f-4b88-9ff0-63567ca9f743,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
126,1597060821690:d7b9ade0-dc67-417b-ad0a-00be93c4dc45,1597060821690:deba9bc0-6f2f-4b88-9ff0-63567ca9f743,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
128,1597060821690:d7b9ade0-dc67-417b-ad0a-00be93c4dc45,1597060821690:2a5d1229-7a74-4ab2-8eb2-549c8208348d,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
129,1597060821690:d7b9ade0-dc67-417b-ad0a-00be93c4dc45,1597060821690:2a5d1229-7a74-4ab2-8eb2-549c8208348d,3,False,0.0,class java.lang.Float,push,class java.lang.Float,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
131,1597060821690:b93e95e7-99ce-4c46-bb81-5041918697d8,1597060821690:a8cdae91-221a-4004-8852-b300ef09c4d1,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
132,1597060821690:b93e95e7-99ce-4c46-bb81-5041918697d8,1597060821690:a8cdae91-221a-4004-8852-b300ef09c4d1,3,False,0.0,class java.lang.Float,push,class java.lang.Float,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
134,1597060821690:b93e95e7-99ce-4c46-bb81-5041918697d8,1597060821690:058177e1-4088-4032-875d-5fe93e1bd90e,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
135,1597060821690:b93e95e7-99ce-4c46-bb81-5041918697d8,1597060821690:058177e1-4088-4032-875d-5fe93e1bd90e,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
137,1597060821690:b1d422ca-0795-4e8f-b088-5bca85100328,1597060821690:e71477c6-1205-40ff-9d44-b2f6e2454827,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
138,1597060821690:b1d422ca-0795-4e8f-b088-5bca85100328,1597060821690:e71477c6-1205-40ff-9d44-b2f6e2454827,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
139,1597060821690:b1d422ca-0795-4e8f-b088-5bca85100328,1597060821690:e71477c6-1205-40ff-9d44-b2f6e2454827,0,True,EmptyObject,EmptyObject,clear,none,No,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
140,1597060821690:b1d422ca-0795-4e8f-b088-5bca85100328,1597060821690:e71477c6-1205-40ff-9d44-b2f6e2454827,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
141,1597060821690:b1d422ca-0795-4e8f-b088-5bca85100328,1597060821690:e71477c6-1205-40ff-9d44-b2f6e2454827,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
143,1597060821690:b1d422ca-0795-4e8f-b088-5bca85100328,1597060821690:846658ac-e013-4ee6-9eb5-e9d51294dc63,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
144,1597060821690:b1d422ca-0795-4e8f-b088-5bca85100328,1597060821690:846658ac-e013-4ee6-9eb5-e9d51294dc63,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
146,1597060821690:944c122a-b279-43cf-a831-d4caa11e26aa,1597060821690:790197fa-197b-4658-9fab-d942145f8ff7,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
148,1597060821690:944c122a-b279-43cf-a831-d4caa11e26aa,1597060821690:2cddbd84-cdb7-482e-bce8-e9d6ddcfb3f3,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
149,1597060821690:944c122a-b279-43cf-a831-d4caa11e26aa,1597060821690:2cddbd84-cdb7-482e-bce8-e9d6ddcfb3f3,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
152,1597060821690:5a372931-b13a-4842-a19d-03dd2326e731,1597060821690:fafd4526-1510-42ba-9baf-5f87683a026f,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
153,1597060821690:5a372931-b13a-4842-a19d-03dd2326e731,1597060821690:fafd4526-1510-42ba-9baf-5f87683a026f,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
154,1597060821690:5a372931-b13a-4842-a19d-03dd2326e731,1597060821690:fafd4526-1510-42ba-9baf-5f87683a026f,0,True,EmptyObject,EmptyObject,clear,none,No,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
156,1597060821690:5a372931-b13a-4842-a19d-03dd2326e731,1597060821690:4dfd4258-4cb0-47c5-964f-c0b1901a7542,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
157,1597060821690:5a372931-b13a-4842-a19d-03dd2326e731,1597060821690:4dfd4258-4cb0-47c5-964f-c0b1901a7542,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
159,1597060821690:289ed46e-02b3-4d23-8796-dd41bbe17d6e,1597060821690:be1eddc9-6964-440c-beb6-fd7b1b6fc8a6,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
160,1597060821690:289ed46e-02b3-4d23-8796-dd41bbe17d6e,1597060821690:be1eddc9-6964-440c-beb6-fd7b1b6fc8a6,2,True,EmptyObject,class java.lang.String,pop,none,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
162,1597060821690:289ed46e-02b3-4d23-8796-dd41bbe17d6e,1597060821690:6f8aa808-0214-4d6c-bff3-4c47a6565141,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
163,1597060821690:289ed46e-02b3-4d23-8796-dd41bbe17d6e,1597060821690:6f8aa808-0214-4d6c-bff3-4c47a6565141,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
164,1597060821690:289ed46e-02b3-4d23-8796-dd41bbe17d6e,1597060821690:6f8aa808-0214-4d6c-bff3-4c47a6565141,0,True,EmptyObject,EmptyObject,clear,none,No,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
165,1597060821690:289ed46e-02b3-4d23-8796-dd41bbe17d6e,1597060821690:6f8aa808-0214-4d6c-bff3-4c47a6565141,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
